artist,title,lyrics
dua-lipa,dua lipa   new rules      ,talkin in my sleep at night  makin myself crazy wrote it down and read it out  hopin it would save me my love  he makes me feel like nobody else  nobody else but my love  he doesnt love me  so i tell myself  i tell myself one  dont pick up the phone you know hes only callin cause hes drunk and alone two  dont let him in youll have to kick him out again three  dont be his friend you know youre gonna wake up in his bed in the morning and if youre under him  you aint gettin over him i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new  i got new i gotta tell them to myself i keep pushin forwards  but he keeps pullin me backwards now im standin back from it  i finally see the pattern but my love  he doesnt love me  so i tell myself  i tell myself i do  i do  i do one  dont pick up the phone you know hes only callin cause hes drunk and alone two  dont let him in youll have to kick him out again three  dont be his friend you know youre gonna wake up in his bed in the morning and if youre under him  you aint gettin over him i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new  i got new i gotta tell them to myself practice makes perfect im still tryna learn it by heart  eat  sleep  and breathe it rehearse and repeat it  cause i     one  dont pick up the phone  you know hes only callin cause hes drunk and alone  two  dont let him in  youll have to kick him out again  three  dont be his friend you know youre gonna wake up in his bed in the morning and if youre under him  you aint gettin over him i got new rules  i count em i got new rules  i count em i gotta tell them to myself i i i i i i gotta tell them to myself dont let him in  dont let him in dont  dont  dont  dont    dont be his friend  dont be his friend dont  dont  dont  dont    dont let him in  dont let him in dont  dont  dont  dont    dont be his friend  dont be his friend dont  dont  dont  dont    youre gettin over him
dua-lipa,royal   the serpent    i can t get high  ,smoke a j for breakfast only thing that keeps me sane feeling kind of reckless dont you know im not okay  i havent found anything strong enough days and nights are borderlines without your love cruisin at a hundred it doesnt even feel that fast adrenaline is pumping kind of hoping that i crash into the water i would rather drown cause anything is better than coming  coming down i cant get high  i cant get high  i cant get high  it fucking hurts  these drugs dont work  i dont know why  excuse me if i overdose it happens every time you go hard as i try i cant get high  high  high  high i cant get high i dont know why have a tab for dinner it doesnt really work too well feeling like a sinner goddamn  it hurts like hell it must be past the point of no return all this medication only makes it worse if youve got a remedy  then tell me now cause anything is better than coming  coming down i cant get high  i cant get high  i cant get high  it fucking hurts  these drugs dont work  i dont know why  excuse me if i overdose it happens every time you go hard as i try i cant get high  high  high  high i cant get high i cant get high  i cant get high  i cant get high  i cant i cant get high  i cant get high  i cant get high cause youre the only thing that makes me feel alive i cant get high  i cant get high  i cant get high  it fucking hurts  these drugs dont work  i dont know why excuse me if i overdose it happens every time you go hard as i try i cant get high  high  high  high
dua-lipa,love again       i never thought that i would find a way out,i never thought that i would find a way out i never thought id hear my heart beating loud i cant believe theres something left in my chest anymore but goddamn  you got me in love again touch me  take me to heaven  wont you  show me  youre looking so good on me never have i ever met somebody like you used to be afraid of love and what it might do i never knew i had it in me to dance anymore but goddamn  you got me in love again you got me in love again you got me in love again you got me in love again again i used to think that i was made out of stone i used to spend so many nights on my own i never knew i had it in me to dance anymore but goddamn  you got me in love again touch me  take me to heaven  wont you  show me  youre looking so good on me never have i ever met somebody like you used to be afraid of love and what it might do i never knew i had it in me to dance anymore but goddamn  you got me in love again you got me in love again you got me in love again you got me in love again again i cant believe  i cant believe i finally found the one ill sink my teeth in disbelief that youre the human i want i cant believe theres something left inside my chest anymore but goddamn  you got me in love again la la la  la la la la la la  la la la i never thought that i would find a way out i never thought id hear my heart beating loud i cant believe theres something left in my chest anymore but goddamn  you got me in love again la la la  la la la la la la  la la la  i cant believe  i cant believe i finally found the one ill sink my teeth in disbelief that youre the human i want i cant believe theres something left inside my chest anymore but goddamn  you got me in love again you got me in love again  you got me in love again  you got me in love again  again
dua-lipa,madrugada   call my name  official       ,call my name  call my name  call my name  call my name  call my name call my name i hallucinate when you call my name got stars in my eyes and they dont fade when you come my way i m losing my mi mi mi mind  mi mi mi mind mi mi mi mind  mi mi mi mind i hallucinate when you call my name
dua-lipa,dua lipa   want to      ,gimme release keep the drugs gimme relief keep the love  just gimme a piece of that one piece of that give it to me don t judge  just give it to me no heart  no second degree tonight run free tonight i won t stop not now guess what  hella  hella  it s my body right i go in light hella  hella  it s my body i ll dance if i want to hella  hella  it s my body hella  hella  it s my body some people do but some  they just like to talk  some shoot the breeze but some like to leave a mark  some need the light and some people like the dark  i won t stop not now guess what  hella  hella  it s my body right i go in light hella  hella  it s my body i ll dance if i want to hella  hella  it s my body hella  hella  it s my body dont cry for us no time for us when were at some party when you grab somebody dont cry for us no time for us when were at some party when you grab somebody i ll dance if i want to my body  my body  my body hella  hella  it s my body gonna dance if i want to  want to hella  hella  its my body my body  my body  my body hella  hella  its my body gonna dance if i want to  want to hella  hella  its my body
dua-lipa,begging dua lipa    ,all of these highs and all of these lows dont keep me company ive been breathing you in and drinking you down youre the only remedy say youre gonna hold my head up say youre gonna break my fall say youre gonna stay forever baby  this is all i want cause all my bones are begging me to beg for you begging me to beg for your love oh  my lungs are begging me to beg for you begging me to beg for your love swear im gonna hold your head up swear im gonna break your fall swear were gonna last forever baby  this is all i want cause all my bones are begging me to beg for you begging me to beg for your love losing my mind dreaming ill find another kind of love but this blood in my veins and the thought of your taste no  i cant give it up so look at my face im not running away cause all my bones are begging me to beg for you begging me to beg for your love swear im gonna hold your head up swear im gonna break your fall swear were gonna last forever baby  this is all i want cause all my bones are begging me to beg for you begging me to beg for your love say youre gonna hold my head up say youre gonna break my fall say youre gonna stay forever baby  this is all i want swear im gonna hold your head up swear im gonna break your fall swear were gonna last forever baby  this is all i want cause all my bones are begging me to beg for you begging me to beg for your love oh  my lungs are begging me to beg for you begging me to beg for your love
dua-lipa,dua lipa   new rules          ,talkin in my sleep at night  makin myself crazy wrote it down and read it out  hopin it would save me my love  he makes me feel like nobody else  nobody else but my love  he doesnt love me  so i tell myself  i tell myself one  dont pick up the phone you know hes only callin cause hes drunk and alone two  dont let him in youll have to kick him out again three  dont be his friend you know youre gonna wake up in his bed in the morning and if youre under him  you aint gettin over him i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new rules  i count em i keep pushin forwards  but he keeps pullin me backwards now im standin back from it  i finally see the pattern but my love  he doesnt love me  so i tell myself  i tell myself i got new rules  i count em i got new rules  i count em i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new rules  i count em talkin in my sleep at night  makin myself crazy wrote it down and read it out  hopin it would save me my love  he makes me feel like nobody else  nobody else but my love  he doesnt love me  so i tell myself  i tell myself one  dont pick up the phone you know hes only callin cause hes drunk and alone two  dont let him in youll have to kick him out again three  dont be his friend you know youre gonna wake up in his bed in the morning and if youre under him  you aint gettin over him i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new rules  i count em i got new rules  i count em i got new rules  i count em i got new rules  i count em i got new rules  i count em i got new rules  i count em i gotta tell them to myself i got new rules  i count em i got new rules  i count em
dua-lipa,dua lipa   wicked   wild  ,we are runaways  so we misbehave and your mama warned you to stay away i dont wanna leave your humanity but we were fallin in water and then we found the sea theres just two of us  and its true of me and the lost by the society had to sacrifice  had to roll the dice had to make our way through hell to get to paradise oh  im not afraid of standing out not with us or against us  no  no  no were the wicked and the wild  every night we come alive  were the wicked and the wild  dance around the fire  were fueled by desire tonight were the wicked and the wild  we are the children of the sky  were the wicked and the wild  dance around the fire  were fueled by desire tonight fueled by desire tonight  were the wicked and the wild  wild  fueled by desire tonight were the wicked and the wild  wild  fueled by desire tonight its a ritual  they call us criminals even back in school  individual you dont wanna see our reality cause the only thing you see in us is enemy oh  im not afraid of standing out not with us or against us  no  no  no were the wicked and the wild  every night we come alive  were the wicked and the wild  dance around the fire  were fueled by desire tonight were the wicked and the wild  we are the children of the sky  were the wicked and the wild  dance around the fire  were fueled by desire tonight fueled by desire were the wicked and the wild  wild  were the wicked and the wild  wild  dance around the fire  were fueled by desire tonight dance around the fire  were fueled by desire tonight dance around the fire  were fueled by desire tonight were the wicked and the wild  every night we come alive  were the wicked and the wild  dance around the fire  were fueled by desire tonight were the wicked and the wild  we are the children of the sky  were the wicked and the wild  dance around the fire  were fueled by desire tonight
dua-lipa,dua lipa   thinking  bout you  deezer sessions   ,mmm  mmm 3 a m  and my neighbors hate me music blasting  shaking these walls this time mary jane wont save me ive been working later  ive been drinking stronger ive been smoking deeper  but the memories wont stop i cant stop thinking bout you i cant stop thinking bout you i cant get high  i cant get by  i cant get through i cant stop thinking bout you like poison coursing through me so clear my vision is blurred the haze wont put my mind at ease ive been working later  ive been breathing stronger ive been smoking deeper  but the memories wont stop i cant stop thinking bout you i cant stop thinking bout you i cant get high  i cant get by  i cant get through i cant stop thinking bout you i want you all say it before you run out of time i want you all say it before its too late i want you all say what i am feeling now i want you all waiting is insane i cant stop thinking bout you i cant stop thinking bout you i cant get high  i cant get by  i cant get through i cant stop thinking bout you
dua-lipa,dua lipa  the blessed madonna   pretty please  midland refix ,hey  this is dua lipa and youre listening to club future nostalgia with the blessed madonna   no matter what you do  i m gonna get it without ya  i know you aint used to a female alpha  no matter what you do  im gonna get it without ya  i know you ain t used to a female alpha  no matter what you do  im gonna get it without ya  i know you aint used to a female alpha  no matter what you do  im gonna get it without ya  i know you aint used to a female alpha  no matter what you do  im gonna get it without ya  i know you aint used to a female alpha  no matter what you do  im gonna get it without ya  i know you ain t used to a female alpha  you want a timeless song  i wanna change the game like modern architecture  john lautner coming your way i know you like this beat  cause jeffs been doin  the damn thing you wanna turn it up loud  future nostalgia is the name  i know youre dying trying to figure me out my names on the tip of your tongue  keep running your mouth you want the recipe  but cant handle my sound my sound  my sound  no matter what you do  i m gonna get it without ya  i know you aint used to a female alpha  no matter what you do  im gonna get it without ya  i know you aint used to a female alpha  cant be a rolling stone if you live in a glass house you keep on talking that talk  one day  youre gonna blast out you cant be bitter if im out here showing my face you want what now looks like  let me give you a taste
dua-lipa,  calvin harris   one kiss  ,let me take the night  i love real easy and i know that youll still wanna see me on the sunday morning  music real loud let me love you while the moon is still out something in you ou ou lit up heaven in me e e the feeling won t let me slee ee eep cause im lost in the way you move  the way you feel one kiss is all it takes fallin  in love with me possibilities i look like all you need one kiss is all it takes fallin in love with me possibilities i look like all you need one one one one i just wanna feel your skin on mine feel your eyes do the exploring passion in the message when you smile take my time something in you ou ou lit up heaven in me e e the feeling wont let me slee ee eep cause im lost in the way you move  the way you feel one kiss is all it takes fallin in love with me possibilities i look like all you need one kiss is all it takes fallin in love with me possibilities i look like all you need one one one one see a wonderland in your eyes might need your company tonight one kiss is all it takes fallin in love with me possibilities i look like all you need one kiss is all it takes fallin  in love with me possibilities i look like all you need one one one one one one one one
dua-lipa,sam smith   i m not the only one  ,you and me  we made a vow for better or for worse i cant believe you let me down but the truths in the way it hurts for months on end ive had my doubts denying every tear i wish this would be over now but i know that i still need you here you say im crazy cause you dont think i know what youve done but when you call me baby i know im not the only one youve been so unavailable and sadly  i know why your heart is unattainable even though lord knows you kept mine you say im crazy cause you dont think i know what youve done but when you call me baby i know im not the only one i have loved you for many years maybe i am just not enough youve made me realise my deepest fear by lying and tearing us up you say im crazy cause you dont think i know what youve done but when you call me baby i know im not the only one and i know  and i know  and i know  and i know  and i know i know im not the only one i know im not the only one i know im not the only one
dua-lipa,arctic monkeys   do i wanna know   ,have you got color in your cheeks  do you ever get the fear that you cant shift the type that sticks around like summat in your teeth  are there some aces up your sleeve  have you no idea that youre in deep  ive dreamt about you nearly every night this week how many secrets can you keep  cause theres this tune i found that makes me think of you somehow and i play it on repeat until i fall asleep spilling drinks on my settee do i wanna know  if this feeling flows both ways  sad to see you go was sorta hoping that you d stay baby  we both know that the nights were mainly made for saying things that you can t say tomorrow day crawling back to you ever thought of calling when youve had a few  cause i always do maybe im too busy being yours to fall for somebody new now ive thought it through crawling back to you so have you got the guts  been wondering if your hearts still open and if so  i wanna know what time it shuts simmer down and pucker up im sorry to interrupt  its just im constantly on the cusp of trying to kiss you i dont know if you feel the same as i do we could be together if you wanted to do i wanna know  if this feeling flows both ways  sad to see you go was sorta hoping that you d stay baby  we both know that the nights were mainly made for saying things that you can t say tomorrow day crawling back to you ever thought of calling when youve had a few  cause i always do maybe im too busy being yours to fall for somebody new now ive thought it through
dua-lipa,dua lipa   swan song  ,i  i cant lie   im scared to open my eyes what is the point of my lips if they dont make noise  oh watching it fall  watching it fall the flicker burning  you know the time is running  running out only i see  oh  the diamonds  diamonds breaking down i wont stay quiet  i wont stay quiet cause staying silents the same as dying i wont stay quiet  the flickers burning now  now this is not a  this is not a swan song this is not a swan song this is not a swan song this is not a swan song  swan dive this is not a  this is not a swan song this is not a  this is not a swan  swan song we just gotta  we just gotta this is not a  this is not a swan song  swan song  swan dive yeah  its a new life real fantasy  wishing it was make believe  oh what is the reason of doing nothing at all  watching it fall  the flicker burning  you know the time is running  running out only i see  oh  the diamonds  diamonds breaking down i wont stay quiet  i wont stay quiet cause staying silents the same as dying i wont stay quiet  the flickers burning now this is not a  this is not a swan song this is not a  this is not a swan song we just gotta  we just gotta this is not a  this is not a swan song  swan song  swan dive yeah  its a new life this is not a  this is not a swan  swan song this is not a  this is not a swan  swan song we just gotta  we just gotta hold on tonight this is not a  this is not a swan song  swan song  swan dive yeah  its a new life swan song this is not a  this is not a swan song we just gotta  we just gotta this is not a  this is not a swan song  swan song  swan dive yeah  its a new life this is not a  this is not a swan song  swan song  swan dive
dua-lipa,electricity   dua lipa    ,falling into you  baby even electricity cant compare to what i feel when im with you ooh  baby giving up my ghost for you and now im see through you give me a feeling  feeling so strong i know youve been treating  treating yourself wrong so let me care for you ooh  baby ima love you differently ill give you electricity give it to you all i see is you  lately wide awake and in my dreams i see your face so vividly i dont know what id do ooh  baby if you only saw a friend in me id be bittersweet you give me a feeling  feeling so strong i know youve been treating  treating yourself wrong so let me care for you ooh  baby ima love you differently ill give you electricity give it to you and even if i could i wouldnt turn on you and i would stop the world for you  you know i wanna let you know  ill never let this feeling go this love has no ceiling  i cannot deny even if i could i wouldnt turn on you and i would stop the world for you and i i wanna let you know  ill never let this feeling go this love has no ceiling  i cannot deny i feel electric  baby so electric  baby wanna let you know  let you know  ooh i feel electric  baby so electric  baby wanna let you know  let you know  ooh i feel electric  baby so electric  baby wanna let you know  let you know  ooh i feel electric  baby so electric  baby wanna let you know  let you know  ooh i wanna let you know  ill never let this feeling go this love has no ceiling  i cannot deny this love has no ceiling  i cannot deny this love has no ceiling  i cannot deny this love has no ceiling  i cannot deny this love has no ceiling  i cannot deny and even if i could i wouldnt turn on you and i would stop the world for you  you know i wanna let you know  ill never let this feeling go this love has no ceiling  i cannot deny even if i could i wouldnt turn on you and i would stop the world for you and i i wanna let you know  ill never let this feeling go this love has no ceiling  i cannot deny you  you you  you you  you you  you
dua-lipa,be the one     dua lipa,i see the moon  i see the moon  i see the moon oh  when youre looking at the sun not a fool  i m not a fool  not a fool no  youre not fooling anyone oh  but when youre gone when you re gone  when youre gone oh baby  all the lights go out thinking  oh that  baby  i was wrong i was wrong  i was wrong come back to me  baby  we can work this out oh baby  come on  let me get to know you just another chance so that i can show that i wont let you down and run no  i wont let you down and run cause i could be the one i could be the one i could be the one i could be the one i see in blue  i see in blue  i see in blue oh  when you see everything in red there is nothing that i wouldnt do for you do for you  do for you oh  cause you got inside my head oh  but when youre gone when youre gone  when youre gone oh baby  all the lights go out thinking  oh that  baby  i was wrong i was wrong  i was wrong come back to me  baby  we can work this out oh baby  come on  let me get to know you just another chance so that i can show that i won t let you down and run no  i won t let you down and run cause i could be the one i could be the one i could be the one be the one  be the one  be the one be the one  be the one  be the one i could be the one be the one  be the one  be the one be the one  be the one  be the one i could be the one be the one  be the one  be the one be the one  be the one  be the one i could be the one be the one  be the one  be the one be the one  be the one  be the one will you be mine  oh baby  come on  let me get to know you just another chance so that i can show that i wont let you down and run no  i won t let you down and run cause i could be the one i could be the one i could be the one
dua-lipa,roses   fire   dua lipa,drifting away  should i leave and let us break  torn  torn apart  left a hole in my heart i know we might shatter in time  i lost my mind they say that i should let you go tell me i shouldn t throw bricks at my own window love in a tornado  bullets in a barrel cage roses in a fire  screaming into silence diamonds back to coal again but i wouldnt have it any other way  way  way staying beside ya  roses in a fire stone  stone cold only you can warm my soul bones turn to dust locked away  left untouched i know we might shatter in time  i lost my mind they say that i should let you go tell me i shouldn t throw bricks at my own window love in a tornado  bullets in a barrel cage roses in a fire  screaming into silence diamonds back to coal again but i wouldn t have it any other staying beside ya  roses in a fire roses in a fire i know we might shatter in time  i lost my mind they say that i should let you go tell me i shouldn t throw bricks at my own window love in a tornado  bullets in a barrel cage roses in a fire  screaming into silence diamonds back to coal again but i wouldn t have it any other staying beside ya  roses in a fire
dua-lipa,one kiss  with dua lipa    calvin harris      ,let me take the night  i love real easy and i know that youll still wanna see me on the sunday morning  music real loud let me love you while the moon is still out something in you ou ou lit up heaven in me e e the feeling wont let me slee ee eep cause im lost in the way you move  the way you feel one kiss is all it takes fallin in love with me possibilities i look like all you need one kiss is all it takes fallin in love with me possibilities i look like all you need one one one one i just wanna feel your skin on mine feel your eyes do the exploring passion in the message when you smile take my time something in you ou ou lit up heaven in me e e the feeling wont let me slee ee eep cause im lost in the way you move  the way you feel one kiss is all it takes fallin in love with me possibilities i look like all you need one kiss is all it takes fallin in love with me possibilities i look like all you need one one one one see a wonderland in your eyes might need your company tonight something in you ou ou lit up heaven in me e e the feeling wont let me slee ee eep cause im lost in the way you move  the way you feel one kiss is all it takes fallin in love with me possibilities i look like all you need one kiss is all it takes fallin in love with me possibilities i look like all you need one one one one
dua-lipa,etta james   i d rather go blind  ,something told me it was over when i saw you and her talking something deep down in my soul said  cry girl when i saw you and that girl walking out ooh i would rather  i would rather go blind  boy than to see you walk away from me child and all i was just  i was just i was just sitting here thinking of your kiss and your warm embrace when the reflection in the glass that i held to my lips  now baby revealed these tears that are on my face  yeah and baby  and baby  id rather be blind  boy than to see you walk away  walk away from me  yeah and baby  and baby  id rather be blind now than to see you walk away from me something told me it was over when i saw you and her talking
dua-lipa,save someone       dua lipa,if you were standing on a corner with no money in your pants and life fell apart  id hold out on my hand to you the best and the worse things in life come free but you can think of me as your best guarantee its true  im here for you and if you just breathed your last breath id give you my air til i had nothing left id never let you go if you were on the edge of a bridge id push you to live im your parachute  dont you ever forget and if you get the chance to return the gift promise me youll save someone if you can  if you can save someone understand  understand some have been chosen to wake up the broken so promise you wont turn away oh  save someone like a child underneath the light  afraid of monsters in the night ill hold you til the dawn  til theyre gone  no fight for you id fight for you when youre drowing in your tears and no one answers your prays ill be the boat to keep you afloat  my dear and if you get the chance to return the gift promise me youll save someone if you can  if you can save someone understand  understand some have been chosen to wake up the broken so promise you wont turn away oh  save someone when youre alone in the darkest nights  im there for you when you feel like youre about to cry  im there for you i know you got so much strength inside if i ask you would you save me tonight  promise me youll save someone if you can  if you can save someone understand  understand some have been chosen to wake up the broken so promise you wont turn away oh  save someone
dua-lipa,calvin harris   rollin     future   khalid ,ive been rollin on the freeway ive been riding 85 ive been thinking way too much and im way too gone to drive ive got anger in my chest ive got millions on my mind and you didnt fit the picture so i guess you werent the vibe ive been rollin on the freeway ive been riding 85 ive been thinking way too much and im way too gone to drive ive got anger in my chest ive got millions on my mind and you didnt fit the picture so i guess you werent the vibe did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some came here just to sing for clara lookin for the baddest diva hol up  let me analyse her  body lookin like a hypnotiser come let me try some  suttin you can climb on oh  youre a shy one  who you tryna hide from  baby  jump in the black ride and put your friend in the white one im a benzo addict  pulled up in traffic me and my friends switched cars and it looked like magic they never seen such a skinny man in a big puffer jacket thats unfamiliar  i came lookin like a bodybuilder out heres windy  yana  youre the one that im into  yana dont you wanna see the interior  did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some  oh hey ive been rollin on the freeway ive been riding 85 ive been thinking way too much and im way too gone to drive ive got anger in my chest ive got millions on my mind and you didnt fit the picture so i guess you werent the vibe  hey did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some did you see what i done  came in a black benz  left in a white one im just a hoodlum  i came with my bonsam my gallies wanna try some
melanie-martinez,the d   keep your lips sealed  ,keep your lips sealed keep your  keep your lips sealed keep your lips sealed keep your  hush child  hush child keep your lips sealed keep your  keep your lips sealed keep your lips sealed keep your  hush child  hush child theres a boy in the classroom always does what hes asked to following the class rules and now hes in the bathroom with the sleeves pulled down and the zipper pulled high kids snickerin in the hallway dealing with it all day  fuck what they all say i know why youre different  different i know what goes down inside your kitchen  kitchen i know youve been hiding something mama tell you you should hush it  i know why youre distant  distant i know what goes down inside your kitchen  kitchen hush child  hush child seal up them loose lips i know youre craving another glue stick why is it so hard to let the truth come out  dont speak  dont speak cover up your bruises thats what they say when they feed you a glue stick why is it so hard to let the truth come out  keep your lips sealed keep your  keep your lips sealed keep your lips sealed keep your  hush child  hush child keep your lips sealed keep your  keep your lips sealed keep your lips sealed hush child you know you dont have to be so quiet when someone asks you while youre in the bathroom why your sleeves pulled down and the zipper pulled high i know youve been hiding something mama tell you you should hush it  i know why youre distant  distant i know what goes down inside your kitchen  kitchen hush child  hush child seal up them loose lips i know youre craving another glue stick why is it so hard to let the truth come out  dont speak  dont speak cover up your bruises thats what they say when they feed you a glue stick why is it so hard to let the truth come out  keep your lips sealed hush child  hush child keep your lips sealed keep your lips sealed keep keep your lips sealed keep your lips sealed keep your lips sealed  keep your lips sealed keep keep your lips sealed hush child  hush child seal up them loose lips i know youre craving another glue stick why is it so hard to let the truth come out  dont speak  dont speak cover up your bruises thats what they say when they feed you a glue stick why is it so hard to let the truth come out  hush child  hush child  why is it so hard to let the truth come out  dont speak  dont speak cover up your bruises thats what they say when they feed you a glue stick why is it so hard to let the truth come out  hush child  hush child seal up them loose lips  hmm hmm i know youre craving another glue stick  hmm
melanie-martinez,melanie martinez   detention  ,im not a bad guy so don t treat me bad if im feeling sad  alright  please dont be mad if i don t smile back  alright  if i fuck up my words  dont think im absurd  alright  alright  im physically exhausted tired of my knuckles beating im chewing gum to pass this time of sadness cant you see it  youre too busy seeking selfish wishes dont care how i m feeling you write me up and say it s love and i cant believe it baby  can you meet me tonight in detention  i can feel your blood pressure rise  fuck this tension let me crawl up into your mind  did i mention  pretending everything s alright is detention de de detention de de detention pretending everythings alright is  the teachers dont care about me fuck how i feel as long as i make money they let them do whatever they want to me theyre the customer  i m chopped meat im chopped meat im physically exhausted tired of my knuckles beating im chewing gum to pass this time of sadness cant you see it  youre too busy seeking selfish wishes dont care how im feeling you write me up and say its love and i cant believe it baby  can you meet me tonight in detention  i can feel your blood pressure rise  fuck this tension let me crawl up into your mind  did i mention  pretending everythings alright is detention de de detention de de detention pretending everythings alright is detention i wanna go home and you say  now is not the time fuck being all alone in back of the classroom  ah stop calling up my phone tryna say that ive been out of line when all i ever asked was to go to the bathroom baby  can you meet me tonight in detention  i can feel your blood pressure rise  fuck this tension let me crawl up into your mind  did i mention  pretending everythings alright is detention tonight  i can feel your blood pressure rise let me crawl up into your mind pretending everythings alright
melanie-martinez,training wheels     melanie martinez,riding down  riding down my hand on your seat the whole way round i carry band aids on me now for when your soft hands hit the jagged ground wheels arent even touching the ground scared to take them off but theyre so worn down promise i wont push you straight to the dirt if you promise me youll take them off first i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em off for you i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em all off for you letting go  letting go telling you things you already know i explode  i explode asking you where you want us to go youve been riding two wheelers all your life its not like im asking to be your wife i wanna make you mine  but thats hard to say is this coming off in a cheesy way  i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em all off for you i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em all off for you  i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em all off for you i love everything you do when you call me fucking dumb for the stupid shit i do i wanna ride my bike with you fully undressed  no training wheels left for you ill pull em all off for you
melanie-martinez,melanie martinez   numbers      ,count up your portion  count up your checks feeding your fam while youre comin  at my neck when you gonna freeze with the cruel dramatics  im not inspired by your foolish practice butter your bullshit  set up your fence im just the chicken giving you the egg soon you re gonna see that your breath was wasted dont speak too soon on your doubts  youre making a big deal out of a little thing why should i try to conform to formulated paths  when clearly all my instincts led to something more magical  am i just a number  cause it seems like thats your goal you push us past our limits just to watch decimals grow oh  i need a reason why im looked at like a joke until i prove you wrong like ive done time and time before  and all your idle teachings and your criticism lack the potential to penetrate my solid golden path to decide what my future is  im my own clairvoyant there s no controlling me  imagination on ascend take me to venus  let me explode i m ready to pop like a volcano jump over me like youre playing hot lava emotions on one hundred thousand  who s gonna shake me like soda creme  but of course use all your words to distract from the source of where all the growth on the paper happens leave me alone to my own concoction prickin all my fingertips to carve out many roads pushin out the petals from the bud of what i know am i just a number  cause it seems like that s your goal you push us past our limits just to watch decimals grow oh  i need a reason why im looked at like a joke until i prove you wrong like ive done time and time before  and all my intuition says is expansion comes first  but not just by material  im talkin bout in here my heart space and my cranium must be loved too  my dear dont push me to the edge until im useless and cant feel they replaced their search for knowledge with the reach of many material gains they lack the tenderness of the sensitive empathetic bodies cryin from the pain its too late to grow their frame of mind it seems that its already made no use in arguin with someone who doesnt wanna prioritize birthing of creation am i just a number  am i just a number  am i just a number  am i just a number  am i just a number  cause it seems like thats your goal you push us past our limits just to watch our numbers grow oh  i need a reason why im looked at like a joke until i prove you wrong which ive done time and time before  and all my intuition says is expansion comes first  but not just by material  im talkin bout in here my heart space and my cranium must be loved too  my dear dont push me to the edge until im useless and cant feel
melanie-martinez,melanie martinez   teacher s pet  ,caught the teacher giving his eyes to a student pouty  pretty cute  and she bit her lip back to him chewing on her nails and her pens while shes dreaming of him and hes fucking in sin  she said  its for all the right reasons  baby dont care bout grades  just call me your lady if i pass this quiz  will you give me your babies  dont call me crazy you love me  but you wont come save me you got a wife and kids  you see them daily dont know why you even need me teachers pet if im so special  why am i secret  yeah  why the fuck is that  do you regret the things we shared that ill never forget  well  do you  tell me that i know im young  but my mind is well beyond my years i knew this wouldnt last  but fuck you  dont you leave me here teachers pet if im so special  why am i secret   shes feeling like a spider in a cage you liar  you were her desire now she wants to light you on fire but fuck it  shell still give you a call and a lighter when you wanna get high and mess around til you get numb she said  its for all the right reasons  baby dont care bout grades  just call me your lady if i pass this quiz  will you give me your babies  dont call me crazy you love me  but you wont come save me you got a wife and kids  you see them daily dont know why you even need me teachers pet if im so special  why am i secret  yeah  why the fuck is that  do you regret the things we shared that ill never forget  well  do you  tell me that i know im young  but my mind is well beyond my years i knew this wouldnt last  but fuck you  dont you leave me here teachers pet if im so special  why am i secret   gimme back my money didnt learn a damn thing  honey  from you except how to lie and cheat while inside the sheets stop calling me your bunny i wont hop and you dont own me do you  i bet you think you do well  you dont teachers pet if im so special  why am i secret   yeah  why the fuck is that  do you regret the things we shared that ill never forget  well  do you  tell me that i know im young  but my mind is well beyond my years i knew this wouldnt last  but fuck you  dont you leave me here teachers pet if im so special  why am i secret 
melanie-martinez,two feet   you     ,you dont wanna let me down cause you dont really feel like drowning and you cant make a sound when youre underwater drowning maybe we should warn you now theres a clock in the kitchen thats counting we wont let you make a sound cause we dont really feel like drowning
